"520510541207703552","“@OreoSpeedwagon_: Bad Queso Of Loving You #CheeseSongs” @moes_swgrill_SI @Moes_HQ"
"520510548208001024","@mballytoxxic done"
"520510555799691264","My eyes are so swelled up and I feel so sad"
"520510558097793024","Come see which two are the bad guys in Addicted today! @boriskodjoe willevy @ America http://t.co/8zne3r72uq"
"520510579103256576","VIP #Friends #FF @GupyDude  @dennuzio @DonGrouch  @DiagonalDoug  @Thaslyn_Quotes  @MMGSFLA  @Twdfan45  @RT4_M  @Y_B_40  @Angel_Sellene"
"520510587558952960","@ahole15 http://t.co/g7QZtyXTkP"
"520510590889230336","I've never been to a hotel that has this good wifi... Should I take advantage and watch Netflix? #jetlag"
"520510603111448576","je t"aime fort bébé &lt;3 @Baby_belaudwife &lt;3 l'oublie pas &lt;3"
"520510618819133440","RiseAboveCancer Join the fight. http://t.co/SsWSXK972F #riseabovecancer #NeverGiveUp #jointhefight #djprs1… http://t.co/1Iet7VDOAg"
"520510625471283201","Might fuck that bitch with my timbs on..."
"520510655456350208","@Lovelyness_R Please follow Back :)"
"520510663962009600","Student Athlete of the Week: Makayla Rehbein: Makayla Rehbein from Kenwood High School might be the most unique Bel… http://t.co/mbbsdkJZpe"
"520510679527485440","@RepMullin #HouseGop Your Job is Bloking bills &amp; hate Mr OBAMA.We need #CIR #Jobs #EqualPay #MinimunWage #Vets http://t.co/wdVPZgtJBN"
"520510689480564736","@_GeminiComplex good morning too you   hope you are having a great day so far ."
"520510689447002112","@_Kaybee_x Please follow Back :)"
"520510725597720576","Wish I was laying in his arms rn 😩"
"520510729460674560","@Smallo_ Please follow Back :)"
"520510753775030272","@thvndx Please follow Back :)"
"520510757973524480","I wanna get my nose repierced 😩"
"520510797328699392","@__xols Please follow Back :)"
"520510798851227648","Orange is the new black was the last show I was forced to watch that was actually good"
"520510799987503104","@CabWithMe FYI I updated my tweet  which you had bookmarked. If you still want it marked  you may have to re-favorite it. @BlueKazoo02"
"520510808472973312","@RalphHallPress #HouseGop Your Job is Bloking bills &amp; hate Mr OBAMA.We need #CIR #Jobs #EqualPay #MinimunWage #vets http://t.co/gJ6zEweWQ4"
